Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,DBSCAN_label
NBA Street Homecourt,X360,2007,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,80.0,42.0,8.2,30.0,EA Canada,E,82.0,0.8999999982000001,0.01999999996,0.0,0.07999999984,7th-gen,10,2,7th gen (03–10),0
Tony Hawk's Underground 2,GC,2004,Sports,Activision,0.38,0.1,0.0,0.01,0.5,82.0,30.0,8.9,17.0,Neversoft Entertainment,T,89.0,0.7599999984800001,0.1999999996,0.0,0.01999999996,6th-gen,10,1,7th gen (03–10),0
SplashDown: Rides Gone Wild,PS2,2003,Racing,THQ,0.24,0.19,0.0,0.06,0.5,80.0,25.0,8.7,16.0,Rainbow Studios,E,87.0,0.47999999904,0.37999999924,0.0,0.11999999976,6th-gen,6,1,7th gen (03–10),0
Shrek SuperSlam,PS2,2005,Action,Activision,0.24,0.19,0.0,0.06,0.5,67.0,21.0,9.0,26.0,Shaba Games,E10+,90.0,0.47999999904,0.37999999924,0.0,0.11999999976,6th-gen,0,1,7th gen (03–10),0
Rayman Advance,GBA,2001,Platform,Ubisoft,0.36,0.13,0.0,0.01,0.5,84.0,17.0,8.4,16.0,Digital Eclipse,E,84.0,0.71999999856,0.25999999948,0.0,0.01999999996,6th-gen,4,1,5th–6th gen (95–02),0
Fantastic 4,PS2,2005,Action,Activision,0.41,0.01,0.0,0.07,0.5,64.0,42.0,7.8,19.0,7 Studios,T,78.0,0.81999999836,0.01999999996,0.0,0.13999999972,6th-gen,0,1,7th gen (03–10),0
Men in Black II: Alien Escape,PS2,2002,Shooter,Infogrames,0.24,0.19,0.0,0.06,0.5,50.0,19.0,7.3,6.0,Melbourne House,T,73.0,0.47999999904,0.37999999924,0.0,0.11999999976,6th-gen,8,1,5th–6th gen (95–02),0
Alice: Madness Returns,X360,2011,Adventure,Electronic Arts,0.27,0.14,0.04,0.04,0.5,70.0,67.0,8.1,157.0,Spicy Horse,M,81.0,0.5399999989200001,0.27999999944,0.07999999984,0.07999999984,7th-gen,1,2,8th gen (11+),0
Madden NFL 07,Wii,2006,Sports,Electronic Arts,0.46,0.0,0.0,0.04,0.49,81.0,35.0,8.0,16.0,EA Canada,E,80.0,0.9387755082882132,0.0,0.0,0.0816326528946272,7th-gen,10,2,7th gen (03–10),0
Spider-Man 2,DS,2004,Action,Activision,0.41,0.02,0.03,0.04,0.49,61.0,46.0,5.0,6.0,Vicarious Visions,E,50.0,0.8367346921699291,0.0408163264473136,0.0612244896709704,0.0816326528946272,7th-gen,0,2,7th gen (03–10),0
Ridge Racer 3D,3DS,2011,Racing,Namco Bandai Games,0.19,0.15,0.12,0.03,0.49,75.0,59.0,7.2,56.0,Namco Bandai Games,E,72.0,0.3877551012494794,0.3061224483548521,0.2448979586838817,0.0612244896709704,8th-gen,6,3,8th gen (11+),0
Picross 3D,DS,2009,Puzzle,Nintendo,0.28,0.03,0.16,0.02,0.49,83.0,35.0,8.4,33.0,HAL Labs,E,84.0,0.5714285702623907,0.0612244896709704,0.3265306115785089,0.0408163264473136,7th-gen,5,2,7th gen (03–10),0
Dynasty Warriors: Gundam 2,PS3,2008,Action,Namco Bandai Games,0.09,0.06,0.32,0.03,0.49,54.0,22.0,7.0,28.0,Omega Force,T,70.0,0.1836734690129112,0.1224489793419408,0.6530612231570179,0.0612244896709704,7th-gen,0,2,7th gen (03–10),0
Super Monkey Ball 3D,3DS,2011,Action,Sega,0.26,0.15,0.05,0.04,0.49,55.0,57.0,5.5,31.0,Sega,E,55.0,0.5306122438150771,0.3061224483548521,0.102040816118284,0.0816326528946272,8th-gen,0,3,8th gen (11+),0
SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006,Platform,THQ,0.44,0.02,0.0,0.04,0.49,57.0,16.0,5.6,7.0,Blitz Games,E,56.0,0.8979591818408996,0.0408163264473136,0.0,0.0816326528946272,7th-gen,4,2,7th gen (03–10),0
F1 2012,X360,2012,Racing,Codemasters,0.1,0.34,0.0,0.05,0.49,84.0,42.0,6.9,56.0,Codemasters,E,69.0,0.2040816322365681,0.6938775496043316,0.0,0.102040816118284,7th-gen,6,2,8th gen (11+),0
Tony Hawk's Project 8,X360,2006,Sports,Activision,0.44,0.02,0.0,0.04,0.49,81.0,65.0,7.6,38.0,Neversoft Entertainment,T,76.0,0.8979591818408996,0.0408163264473136,0.0,0.0816326528946272,7th-gen,10,2,7th gen (03–10),0
Bleach: Soul Resurreccion,PS3,2011,Fighting,Nippon Ichi Software,0.27,0.1,0.07,0.05,0.49,58.0,34.0,7.2,46.0,Racjin,T,72.0,0.5510204070387339,0.2040816322365681,0.1428571425655976,0.102040816118284,7th-gen,2,2,8th gen (11+),0
The Matrix: Path of Neo,PS2,2005,Action,Atari,0.41,0.01,0.0,0.07,0.49,69.0,42.0,7.9,42.0,Shiny Entertainment,T,79.0,0.8367346921699291,0.0204081632236568,0.0,0.1428571425655976,6th-gen,0,1,7th gen (03–10),0
Dragon Ball Z: Supersonic Warriors 2,DS,2005,Fighting,Atari,0.13,0.02,0.32,0.02,0.49,66.0,13.0,7.6,28.0,Arc System Works,E10+,76.0,0.2653061219075385,0.0408163264473136,0.6530612231570179,0.0408163264473136,7th-gen,2,2,7th gen (03–10),0
Sonic Lost World,3DS,2013,Platform,Sega,0.24,0.14,0.07,0.03,0.49,59.0,34.0,6.5,144.0,Dimps Corporation,E10+,65.0,0.4897959173677634,0.2857142851311953,0.1428571425655976,0.0612244896709704,8th-gen,4,3,8th gen (11+),0
WWE Wrestlemania X8,GC,2002,Fighting,THQ,0.38,0.1,0.0,0.01,0.49,64.0,25.0,6.9,20.0,Yuke's,T,69.0,0.7755102024989587,0.2040816322365681,0.0,0.0204081632236568,6th-gen,2,1,5th–6th gen (95–02),0
Boogie,Wii,2007,Misc,Electronic Arts,0.43,0.03,0.0,0.04,0.49,57.0,37.0,5.3,54.0,EA Montreal,E10+,53.0,0.8775510186172427,0.0612244896709704,0.0,0.0816326528946272,7th-gen,3,2,7th gen (03–10),0
GoldenEye: Rogue Agent,XB,2004,Shooter,Electronic Arts,0.34,0.13,0.0,0.02,0.49,61.0,55.0,7.2,20.0,EA LA,T,72.0,0.6938775496043316,0.2653061219075385,0.0,0.0408163264473136,6th-gen,8,1,7th gen (03–10),0
Fire Emblem: Radiant Dawn,Wii,2007,Strategy,Nintendo,0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0,Intelligent Systems,E10+,87.0,0.5510204070387339,0.0612244896709704,0.3469387748021658,0.0612244896709704,7th-gen,11,2,7th gen (03–10),0
The Sims,GC,2003,Simulation,Electronic Arts,0.35,0.13,0.0,0.01,0.49,85.0,16.0,7.7,22.0,Edge of Reality,T,77.0,0.7142857128279883,0.2653061219075385,0.0,0.0204081632236568,6th-gen,9,1,7th gen (03–10),0
Plants vs. Zombies: Garden Warfare 2,PS4,2016,Shooter,Electronic Arts,0.2,0.21,0.0,0.08,0.49,81.0,29.0,7.7,111.0,PopCap,E10+,77.0,0.4081632644731362,0.4285714276967929,0.0,0.1632653057892544,8th-gen,8,3,8th gen (11+),0
Grandia III,PS2,2005,Role-Playing,Square Enix,0.12,0.1,0.24,0.03,0.49,77.0,38.0,8.3,53.0,Game Arts,T,83.0,0.2448979586838817,0.2040816322365681,0.4897959173677634,0.0612244896709704,6th-gen,7,1,7th gen (03–10),0
Ace Combat: Assault Horizon,X360,2011,Action,Namco Bandai Games,0.3,0.12,0.03,0.04,0.49,78.0,71.0,6.2,82.0,Project Aces,T,62.0,0.6122448967097043,0.2448979586838817,0.0612244896709704,0.0816326528946272,7th-gen,0,2,8th gen (11+),0
Scarface: The World is Yours,XB,2006,Action,Vivendi Games,0.37,0.11,0.0,0.02,0.49,76.0,41.0,8.4,46.0,Radical Entertainment,M,84.0,0.755102039275302,0.2244897954602249,0.0,0.0408163264473136,6th-gen,0,1,7th gen (03–10),0
Resident Evil: The Mercenaries 3D,3DS,2011,Action,Capcom,0.16,0.16,0.13,0.03,0.49,65.0,69.0,6.4,110.0,Capcom,M,64.0,0.3265306115785089,0.3265306115785089,0.2653061219075385,0.0612244896709704,8th-gen,0,3,8th gen (11+),0
Star Wars Battlefront: Elite Squadron,DS,2009,Shooter,LucasArts,0.42,0.03,0.0,0.04,0.49,61.0,12.0,5.0,8.0,n-Space,E10+,50.0,0.8571428553935859,0.0612244896709704,0.0,0.0816326528946272,7th-gen,8,2,7th gen (03–10),0
SpongeBob SquarePants: Creature from the Krusty Krab,DS,2006,Platform,THQ,0.45,0.0,0.0,0.04,0.49,56.0,7.0,7.3,4.0,WayForward,E,73.0,0.9183673450645564,0.0,0.0,0.0816326528946272,7th-gen,4,2,7th gen (03–10),0
Pokemon Art Academy ,3DS,2014,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49,76.0,22.0,7.7,19.0,Headstrong Games,E,77.0,0.3673469380258225,0.2448979586838817,0.3265306115785089,0.0612244896709704,8th-gen,3,3,8th gen (11+),0
Medal of Honor,PC,2010,Shooter,Electronic Arts,0.2,0.23,0.0,0.06,0.49,72.0,26.0,6.4,516.0,"Dice, Danger Close",M,64.0,0.4081632644731362,0.4693877541441066,0.0,0.1224489793419408,PC,8,6,7th gen (03–10),0
Asphalt 3D,3DS,2011,Racing,Ubisoft,0.27,0.16,0.02,0.04,0.49,43.0,37.0,4.4,24.0,Gameloft,E10+,44.0,0.5510204070387339,0.3265306115785089,0.0408163264473136,0.0816326528946272,8th-gen,6,3,8th gen (11+),0
Crazy Taxi,GC,2001,Racing,Acclaim Entertainment,0.36,0.09,0.02,0.01,0.49,69.0,20.0,7.5,21.0,Acclaim,T,75.0,0.734693876051645,0.1836734690129112,0.0408163264473136,0.0204081632236568,6th-gen,6,1,5th–6th gen (95–02),0
Dragon Ball Z: Burst Limit,X360,2008,Fighting,Atari,0.24,0.18,0.03,0.05,0.49,72.0,50.0,7.6,41.0,"Dimps Corporation, Namco Bandai Games",T,76.0,0.4897959173677634,0.3673469380258225,0.0612244896709704,0.102040816118284,7th-gen,2,2,7th gen (03–10),0
Spy Hunter 2,PS2,2003,Racing,Midway Games,0.24,0.19,0.0,0.06,0.49,57.0,30.0,6.4,8.0,Angel Studios,T,64.0,0.4897959173677634,0.3877551012494794,0.0,0.1224489793419408,6th-gen,6,1,7th gen (03–10),0
Sniper: Art of Victory,PC,2008,Shooter,City Interactive,0.0,0.45,0.0,0.03,0.49,36.0,7.0,3.6,16.0,City Interactive,M,36.0,0.0,0.9183673450645564,0.0,0.0612244896709704,PC,8,6,7th gen (03–10),0
Tales of Legendia,PS2,2005,Role-Playing,Namco Bandai Games,0.07,0.05,0.35,0.02,0.49,72.0,37.0,7.7,38.0,Namco,T,77.0,0.1428571425655976,0.102040816118284,0.7142857128279883,0.0408163264473136,6th-gen,7,1,7th gen (03–10),0
FIFA Soccer 09,DS,2008,Sports,Electronic Arts,0.12,0.31,0.0,0.06,0.49,84.0,5.0,6.1,31.0,EA Canada,E,61.0,0.2448979586838817,0.6326530599333611,0.0,0.1224489793419408,7th-gen,10,2,7th gen (03–10),0
Steel Diver,3DS,2011,Action,Nintendo,0.31,0.09,0.05,0.03,0.49,58.0,55.0,6.3,29.0,Nintendo,E10+,63.0,0.6326530599333611,0.1836734690129112,0.102040816118284,0.0612244896709704,8th-gen,0,3,8th gen (11+),0
Bravely Second: End Layer,3DS,2015,Role-Playing,Nintendo,0.17,0.1,0.18,0.03,0.49,81.0,70.0,7.4,103.0,Silicon Studio,T,74.0,0.3469387748021658,0.2040816322365681,0.3673469380258225,0.0612244896709704,8th-gen,7,3,8th gen (11+),0
Alone in the Dark,X360,2008,Adventure,Atari,0.14,0.3,0.0,0.05,0.48,58.0,53.0,5.7,162.0,Eden Studios,M,57.0,0.2916666660590278,0.6249999986979167,0.0,0.1041666664496527,7th-gen,1,2,7th gen (03–10),0
Shrek the Third,PS2,2007,Action,Activision,0.4,0.02,0.0,0.07,0.48,56.0,18.0,6.1,9.0,Amaze Entertainment,E10+,61.0,0.8333333315972222,0.0416666665798611,0.0,0.1458333330295139,6th-gen,0,1,7th gen (03–10),0
Need for Speed: Porsche Unleashed,GBA,2004,Racing,Zoo Digital Publishing,0.35,0.13,0.0,0.01,0.48,62.0,4.0,7.8,8.0,Pocketeers,E,78.0,0.7291666651475693,0.2708333327690972,0.0,0.0208333332899305,6th-gen,6,1,7th gen (03–10),0
Far Cry 2,PC,2008,Action,Ubisoft,0.01,0.45,0.0,0.03,0.48,85.0,34.0,5.8,1345.0,Ubisoft Montreal,M,58.0,0.0208333332899305,0.937499998046875,0.0,0.0624999998697916,PC,0,6,7th gen (03–10),0
NFL Street 2,XB,2004,Sports,Electronic Arts,0.36,0.11,0.0,0.02,0.48,78.0,44.0,6.5,11.0,EA Tiburon,E,65.0,0.7499999984375,0.2291666661892361,0.0,0.0416666665798611,6th-gen,10,1,7th gen (03–10),0
Rock Band Unplugged,PSP,2009,Misc,MTV Games,0.24,0.14,0.0,0.1,0.48,79.0,50.0,8.6,31.0,"Harmonix Music Systems, Backbone Entertainment",T,86.0,0.4999999989583333,0.2916666660590278,0.0,0.2083333328993055,7th-gen,3,2,7th gen (03–10),0
Skylanders: SuperChargers,WiiU,2015,Action,Activision,0.25,0.19,0.0,0.04,0.48,87.0,13.0,5.6,65.0,Vicarious Visions,E10+,56.0,0.5208333322482639,0.3958333325086806,0.0,0.0833333331597222,8th-gen,0,3,8th gen (11+),0
You're in the Movies,X360,2008,Misc,Microsoft Game Studios,0.27,0.17,0.0,0.05,0.48,55.0,21.0,5.5,20.0,Zoe Mode,E,55.0,0.5624999988281251,0.3541666659288194,0.0,0.1041666664496527,7th-gen,3,2,7th gen (03–10),0
Scene It? Lights Camera Action,X360,2007,Misc,Microsoft Game Studios,0.43,0.01,0.0,0.04,0.48,73.0,41.0,8.1,21.0,"Screenlife Games, WXP",T,81.0,0.8958333314670138,0.0208333332899305,0.0,0.0833333331597222,7th-gen,3,2,7th gen (03–10),0
MotorStorm: Apocalypse,PS3,2011,Racing,Sony Computer Entertainment,0.21,0.19,0.0,0.08,0.48,77.0,74.0,7.7,155.0,Evolution Studios,T,77.0,0.4374999990885416,0.3958333325086806,0.0,0.1666666663194444,7th-gen,6,2,8th gen (11+),0
Dark Sector,X360,2008,Shooter,D3Publisher,0.22,0.2,0.01,0.05,0.48,72.0,71.0,7.5,147.0,Digital Extremes,M,75.0,0.4583333323784722,0.4166666657986111,0.0208333332899305,0.1041666664496527,7th-gen,8,2,7th gen (03–10),0
Tiger Woods PGA Tour 07,X360,2006,Sports,Electronic Arts,0.44,0.0,0.0,0.04,0.48,80.0,44.0,7.9,21.0,EA Redwood Shores,E,79.0,0.9166666647569444,0.0,0.0,0.0833333331597222,7th-gen,10,2,7th gen (03–10),0
Plants vs. Zombies: Garden Warfare 2,XOne,2016,Shooter,Electronic Arts,0.29,0.15,0.0,0.04,0.48,80.0,64.0,8.1,79.0,PopCap,E10+,81.0,0.604166665407986,0.3124999993489583,0.0,0.0833333331597222,8th-gen,8,3,8th gen (11+),0
Mario Golf: World Tour,3DS,2014,Sports,Nintendo,0.15,0.13,0.17,0.03,0.48,78.0,73.0,8.2,76.0,Camelot Software Planning,E,82.0,0.3124999993489583,0.2708333327690972,0.3541666659288194,0.0624999998697916,8th-gen,10,3,8th gen (11+),0
Secret Weapons Over Normandy,PS2,2003,Simulation,LucasArts,0.24,0.18,0.0,0.06,0.48,81.0,26.0,8.2,19.0,Totally Games,T,82.0,0.4999999989583333,0.37499999921875,0.0,0.1249999997395833,6th-gen,9,1,7th gen (03–10),0
Crash of the Titans,DS,2007,Action,Vivendi Games,0.42,0.02,0.0,0.04,0.48,73.0,8.0,5.9,10.0,Amaze Entertainment,E,59.0,0.8749999981770833,0.0416666665798611,0.0,0.0833333331597222,7th-gen,0,2,7th gen (03–10),0
Lollipop Chainsaw,X360,2012,Action,Warner Bros. Interactive Entertainment,0.31,0.12,0.02,0.04,0.48,70.0,64.0,7.0,260.0,Grasshopper Manufacture,M,70.0,0.6458333319878472,0.2499999994791666,0.0416666665798611,0.0833333331597222,7th-gen,0,2,8th gen (11+),0
The Saboteur,PS3,2009,Action,Electronic Arts,0.2,0.21,0.0,0.07,0.48,72.0,54.0,8.1,118.0,Pandemic Studios,M,81.0,0.4166666657986111,0.4374999990885416,0.0,0.1458333330295139,7th-gen,0,2,7th gen (03–10),0
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.3,0.14,0.0,0.04,0.48,82.0,46.0,7.8,358.0,PlatinumGames,M,78.0,0.6249999986979167,0.2916666660590278,0.0,0.0833333331597222,7th-gen,0,2,8th gen (11+),0
Theme Park Roller Coaster,PS2,2000,Strategy,Electronic Arts,0.23,0.18,0.0,0.06,0.48,82.0,11.0,7.9,17.0,Bullfrog Productions,E,79.0,0.4791666656684027,0.37499999921875,0.0,0.1249999997395833,6th-gen,11,1,5th–6th gen (95–02),0
NHL 16,XOne,2015,Sports,Electronic Arts,0.38,0.05,0.0,0.05,0.48,80.0,18.0,6.0,81.0,"EA Sports, EA Canada",E10+,60.0,0.7916666650173612,0.1041666664496527,0.0,0.1041666664496527,8th-gen,10,3,8th gen (11+),0
Midnight Club: Street Racing,GBA,2001,Racing,Rebellion,0.34,0.13,0.0,0.01,0.48,50.0,5.0,5.3,6.0,Angel Studios,E,53.0,0.7083333318576389,0.2708333327690972,0.0,0.0208333332899305,6th-gen,6,1,5th–6th gen (95–02),0
Tiger Woods PGA Tour 06,XB,2005,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48,81.0,30.0,5.1,11.0,EA Sports,E,51.0,0.7291666651475693,0.2291666661892361,0.0,0.0416666665798611,6th-gen,10,1,7th gen (03–10),0
Fortune Street,Wii,2011,Misc,Nintendo,0.25,0.03,0.17,0.02,0.48,68.0,42.0,7.5,24.0,Marvelous AQL,E,75.0,0.5208333322482639,0.0624999998697916,0.3541666659288194,0.0416666665798611,7th-gen,3,2,8th gen (11+),0
FIFA World Cup Germany 2006,X360,2006,Sports,Electronic Arts,0.19,0.27,0.01,0.0,0.48,72.0,49.0,6.6,33.0,EA Canada,E,66.0,0.3958333325086806,0.5624999988281251,0.0208333332899305,0.0,7th-gen,10,2,7th gen (03–10),0
World of Outlaws: Sprint Cars 2002,PS2,2002,Racing,Ignition Entertainment,0.23,0.18,0.0,0.06,0.48,80.0,10.0,9.1,10.0,Ratbag,E,91.0,0.4791666656684027,0.37499999921875,0.0,0.1249999997395833,6th-gen,6,1,5th–6th gen (95–02),0
Children of Mana,DS,2006,Role-Playing,Nintendo,0.16,0.01,0.29,0.01,0.48,65.0,34.0,6.0,21.0,Nex Entertainment,E10+,60.0,0.3333333326388888,0.0208333332899305,0.604166665407986,0.0208333332899305,7th-gen,7,2,7th gen (03–10),0
Fantavision,PS2,2000,Puzzle,Sony Computer Entertainment,0.14,0.11,0.19,0.04,0.47,72.0,18.0,6.3,9.0,SCEJ,E,63.0,0.297872339791761,0.2340425526935264,0.4042553182888185,0.085106382797646,6th-gen,5,1,5th–6th gen (95–02),0
X-Men: Next Dimension,PS2,2002,Fighting,Activision,0.23,0.18,0.0,0.06,0.47,61.0,19.0,8.7,13.0,Paradox Development,T,87.0,0.4893617010864645,0.3829787225894069,0.0,0.1276595741964689,6th-gen,2,1,5th–6th gen (95–02),0
Dynasty Warriors Gundam,PS3,2007,Action,Tecmo Koei,0.14,0.01,0.31,0.02,0.47,60.0,29.0,6.9,16.0,"Koei, Omega Force",T,69.0,0.297872339791761,0.0212765956994115,0.6595744666817565,0.042553191398823,7th-gen,0,2,7th gen (03–10),0
Doom 3 BFG Edition,X360,2012,Shooter,Bethesda Softworks,0.28,0.15,0.0,0.04,0.47,67.0,30.0,6.5,132.0,id Software,M,65.0,0.5957446795835221,0.3191489354911724,0.0,0.085106382797646,7th-gen,8,2,8th gen (11+),0
Spider-Man 3,Wii,2007,Platform,Activision,0.42,0.02,0.0,0.04,0.47,53.0,39.0,5.3,29.0,Vicarious Visions,T,53.0,0.8936170193752829,0.042553191398823,0.0,0.085106382797646,7th-gen,4,2,7th gen (03–10),0
Rock Band 4,XOne,2015,Misc,Harmonix Music Systems,0.38,0.04,0.0,0.05,0.47,79.0,27.0,6.4,54.0,Harmonix Music Systems,T,64.0,0.808510636577637,0.085106382797646,0.0,0.1063829784970575,8th-gen,3,3,8th gen (11+),0
James Bond 007: Blood Stone,X360,2010,Shooter,Activision,0.2,0.23,0.0,0.05,0.47,62.0,66.0,7.1,63.0,Bizarre Creations,T,71.0,0.42553191398823,0.4893617010864645,0.0,0.1063829784970575,7th-gen,8,2,7th gen (03–10),0
Street Fighter X Tekken,X360,2012,Fighting,Capcom,0.31,0.1,0.03,0.04,0.47,83.0,45.0,4.4,177.0,Capcom,T,44.0,0.6595744666817565,0.212765956994115,0.0638297870982344,0.085106382797646,7th-gen,2,2,8th gen (11+),0
Dark Sector,PS3,2008,Shooter,D3Publisher,0.23,0.16,0.01,0.07,0.47,72.0,47.0,7.6,70.0,Digital Extremes,M,76.0,0.4893617010864645,0.340425531190584,0.0212765956994115,0.1489361698958805,7th-gen,8,2,7th gen (03–10),0
ICO,PS2,2001,Action,Sony Computer Entertainment,0.23,0.18,0.0,0.06,0.47,90.0,59.0,8.8,328.0,SCE Japan Studio,T,88.0,0.4893617010864645,0.3829787225894069,0.0,0.1276595741964689,6th-gen,0,1,5th–6th gen (95–02),0
World of Warcraft: Warlords of Draenor,PC,2014,Action,Activision Blizzard,0.08,0.36,0.0,0.03,0.47,87.0,49.0,5.9,1154.0,Blizzard Entertainment,T,59.0,0.170212765595292,0.7659574451788139,0.0,0.0638297870982344,PC,0,6,8th gen (11+),0
Ford Racing Off Road,Wii,2008,Racing,Xplosiv,0.06,0.39,0.0,0.01,0.47,37.0,5.0,6.3,4.0,Razorworks,E,63.0,0.1276595741964689,0.8297872322770484,0.0,0.0212765956994115,7th-gen,6,2,7th gen (03–10),0
Unreal Tournament III,X360,2008,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47,82.0,47.0,7.6,95.0,Epic Games,M,76.0,0.5319148924852874,0.3617021268899955,0.0212765956994115,0.1063829784970575,7th-gen,8,2,7th gen (03–10),0
FIFA Soccer 13,WiiU,2012,Action,Electronic Arts,0.17,0.27,0.0,0.04,0.47,69.0,28.0,6.2,49.0,Electronic Arts,E,62.0,0.3617021268899955,0.5744680838841105,0.0,0.085106382797646,8th-gen,0,3,8th gen (11+),0
Victorious Boxers: Ippo's Road to Glory,PS2,2000,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47,75.0,15.0,8.0,10.0,New,T,80.0,0.1063829784970575,0.085106382797646,0.808510636577637,0.0212765956994115,6th-gen,2,1,5th–6th gen (95–02),0
Valkyrie Profile 2: Silmeria,PS2,2006,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47,84.0,45.0,9.0,59.0,Tri-Ace,T,90.0,0.085106382797646,0.0638297870982344,0.8297872322770484,0.0212765956994115,6th-gen,7,1,7th gen (03–10),0
Pinball Hall of Fame: The Williams Collection,Wii,2008,Misc,System 3 Arcade Software,0.41,0.03,0.0,0.04,0.47,82.0,16.0,8.8,36.0,Farsight Studios,E10+,88.0,0.8723404236758714,0.0638297870982344,0.0,0.085106382797646,7th-gen,3,2,7th gen (03–10),0
Hot Wheels Velocity X,PS2,2002,Racing,THQ,0.23,0.18,0.0,0.06,0.47,54.0,7.0,7.1,16.0,Beyond Games,E,71.0,0.4893617010864645,0.3829787225894069,0.0,0.1276595741964689,6th-gen,6,1,5th–6th gen (95–02),0
MySims Racing,Wii,2009,Racing,Electronic Arts,0.19,0.23,0.0,0.05,0.47,68.0,22.0,7.4,5.0,EA Games,E,74.0,0.4042553182888185,0.4893617010864645,0.0,0.1063829784970575,7th-gen,6,2,7th gen (03–10),0
F.E.A.R. 2: Project Origin,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.19,0.2,0.01,0.08,0.47,79.0,48.0,7.9,98.0,Monolith Productions,M,79.0,0.4042553182888185,0.42553191398823,0.0212765956994115,0.170212765595292,7th-gen,8,2,7th gen (03–10),0
The Sims 2: Pets,Wii,2007,Simulation,Electronic Arts,0.41,0.02,0.0,0.04,0.47,65.0,15.0,7.3,4.0,Maxis,T,73.0,0.8723404236758714,0.042553191398823,0.0,0.085106382797646,7th-gen,9,2,7th gen (03–10),0
L.A. Rush,PS2,2005,Racing,Midway Games,0.23,0.18,0.0,0.06,0.47,58.0,31.0,8.0,10.0,Midway,T,80.0,0.4893617010864645,0.3829787225894069,0.0,0.1276595741964689,6th-gen,6,1,7th gen (03–10),0
Crash: Mind Over Mutant,X360,2008,Platform,Vivendi Games,0.22,0.2,0.0,0.05,0.47,60.0,42.0,6.5,23.0,Radical Entertainment,E10+,65.0,0.4680851053870529,0.42553191398823,0.0,0.1063829784970575,7th-gen,4,2,7th gen (03–10),0
Viva Pinata: Trouble in Paradise,X360,2008,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.47,82.0,64.0,7.9,61.0,Rare Ltd.,E,79.0,0.340425531190584,0.5319148924852874,0.0212765956994115,0.1063829784970575,7th-gen,9,2,7th gen (03–10),0
Epic Mickey 2: The Power of Two,PS3,2012,Action,Disney Interactive Studios,0.21,0.18,0.0,0.08,0.47,59.0,36.0,4.3,24.0,Blitz Games Studios,E,43.0,0.4468085096876414,0.3829787225894069,0.0,0.170212765595292,7th-gen,0,2,8th gen (11+),0
NBA Ballers: Phenom,PS2,2006,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47,69.0,19.0,8.5,8.0,Midway,E,85.0,0.4893617010864645,0.3829787225894069,0.0,0.1276595741964689,6th-gen,10,1,7th gen (03–10),0
Need for Speed Carbon,XB,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,74.0,19.0,7.4,11.0,EA Canada,E10+,74.0,0.7446808494794024,0.212765956994115,0.0,0.042553191398823,6th-gen,6,1,7th gen (03–10),0
Shadowrun,X360,2007,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47,66.0,57.0,7.5,156.0,FASA Studio,M,75.0,0.8723404236758714,0.042553191398823,0.0,0.085106382797646,7th-gen,7,2,7th gen (03–10),0
Crazy Taxi: Fare Wars,PSP,2007,Racing,Sega,0.1,0.22,0.02,0.12,0.47,64.0,25.0,7.1,18.0,Sega,E10+,71.0,0.212765956994115,0.4680851053870529,0.042553191398823,0.2553191483929379,7th-gen,6,2,7th gen (03–10),0
"Warhammer 40,000: Dawn of War II",PC,2009,Strategy,THQ,0.0,0.45,0.0,0.02,0.47,85.0,67.0,8.1,1502.0,Relic,M,81.0,0.0,0.9574468064735174,0.0,0.042553191398823,PC,11,6,7th gen (03–10),0
Emergency Heroes,Wii,2008,Racing,Ubisoft,0.14,0.27,0.0,0.05,0.47,41.0,12.0,4.2,15.0,"Ubisoft Barcelona, Ubisoft Reflections",E10+,42.0,0.297872339791761,0.5744680838841105,0.0,0.1063829784970575,7th-gen,6,2,7th gen (03–10),0
FlingSmash,Wii,2010,Action,Nintendo,0.37,0.01,0.07,0.02,0.47,48.0,26.0,6.8,13.0,Artoon,E,68.0,0.7872340408782255,0.0212765956994115,0.1489361698958805,0.042553191398823,7th-gen,0,2,7th gen (03–10),0
