Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,Cluster_K2,Cluster_K3
Monsters vs. Aliens,PS2,2009,Action,Activision,0.11,0.0,0.0,0.08,0.19,64.0,4.0,,,Beenox,E10+,,0.5789473653739612,0.0,0.0,0.4210526293628809,6th-gen,0,1,7th gen (03–10),1.0,2.0
College Slam,PS,1995,Sports,Acclaim Entertainment,0.1,0.07,0.0,0.01,0.19,,,,,,,,0.5263157867036011,0.3684210506925208,0.0,0.0526315786703601,5th-gen,10,0,5th–6th gen (95–02),1.0,2.0
Street Fighter X Tekken,PSV,2012,Fighting,Capcom,0.1,0.04,0.01,0.03,0.19,79.0,25.0,7.5,66.0,Capcom,T,75.0,0.5263157867036011,0.2105263146814404,0.0526315786703601,0.1578947360110803,Handheld,2,4,8th gen (11+),1.0,2.0
Nobunaga no Yabou: Souzou,PS3,2013,Strategy,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,7th-gen,11,2,8th gen (11+),0.0,1.0
The Legend of Heroes: Trails of Cold Steel II,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.02,0.13,0.01,0.19,80.0,23.0,7.3,73.0,Falcom,T,73.0,0.1052631573407202,0.1052631573407202,0.6842105227146815,0.0526315786703601,Handheld,7,4,8th gen (11+),0.0,1.0
Pro Yaky? Spirits 4,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,6th-gen,10,1,7th gen (03–10),0.0,1.0
Rock Band Track Pack Volume 2,X360,2008,Misc,MTV Games,0.17,0.01,0.0,0.01,0.19,,,,,Harmonix Music Systems,T,,0.894736837396122,0.0526315786703601,0.0,0.0526315786703601,7th-gen,3,2,7th gen (03–10),1.0,0.0
Need for Speed: Shift 2 Unleashed,PC,2011,Racing,Electronic Arts,0.05,0.11,0.0,0.03,0.19,,,,,,,,0.2631578933518005,0.5789473653739612,0.0,0.1578947360110803,PC,6,6,8th gen (11+),1.0,2.0
Tamagotchi Party On!,Wii,2006,Misc,Namco Bandai Games,0.12,0.0,0.06,0.01,0.19,,,,,,,,0.6315789440443214,0.0,0.3157894720221607,0.0526315786703601,7th-gen,3,2,7th gen (03–10),1.0,0.0
Daigasso! Band Brothers,DS,2004,Misc,Nintendo,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,7th-gen,3,2,7th gen (03–10),0.0,1.0
Rise of the Kasai,PS2,2005,Action,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,68.0,37.0,8.0,5.0,BottleRocket Entertainment,M,80.0,0.4736842080332409,0.3684210506925208,0.0,0.1052631573407202,6th-gen,0,1,7th gen (03–10),1.0,2.0
Thoroughbred Breeder,SNES,1993,Simulation,Hect,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,Retro,9,7,Retro (≤94),0.0,1.0
Momotarou Dentetsu World,DS,2010,Misc,Hudson Soft,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,7th-gen,3,2,7th gen (03–10),0.0,1.0
Singstar: Ultimate Party,PS4,2014,Misc,Sony Computer Entertainment Europe,0.0,0.16,0.0,0.03,0.19,47.0,19.0,4.1,18.0,SCEE,,41.0,0.0,0.8421052587257618,0.0,0.1578947360110803,8th-gen,3,3,8th gen (11+),1.0,2.0
Beyblade: Metal Fusion - Battle Fortress,Wii,2009,Action,Konami Digital Entertainment,0.15,0.0,0.03,0.01,0.19,,,,,,,,0.7894736800554016,0.0,0.1578947360110803,0.0526315786703601,7th-gen,0,2,7th gen (03–10),1.0,0.0
Risen,X360,2009,Role-Playing,Deep Silver,0.07,0.11,0.0,0.01,0.19,60.0,37.0,6.4,77.0,Piranha Bytes,M,64.0,0.3684210506925208,0.5789473653739612,0.0,0.0526315786703601,7th-gen,7,2,7th gen (03–10),1.0,2.0
Nostalgia,DS,2008,Role-Playing,Tecmo Koei,0.16,0.0,0.02,0.01,0.19,72.0,36.0,7.6,19.0,Matrix Software,E10+,76.0,0.8421052587257618,0.0,0.1052631573407202,0.0526315786703601,7th-gen,7,2,7th gen (03–10),1.0,0.0
Dynasty Warriors Gundam,X360,2007,Action,Namco Bandai Games,0.15,0.01,0.02,0.01,0.19,55.0,34.0,6.8,20.0,"Koei, Omega Force",T,68.0,0.7894736800554016,0.0526315786703601,0.1052631573407202,0.0526315786703601,7th-gen,0,2,7th gen (03–10),1.0,0.0
Chibi-Robo! Park Patrol,DS,2007,Adventure,Unknown,0.0,0.0,0.19,0.0,0.19,78.0,14.0,7.5,13.0,Skip Ltd.,E,75.0,0.0,0.0,0.999999994736842,0.0,7th-gen,1,2,7th gen (03–10),0.0,1.0
Jurassic: The Hunted,PS3,2009,Shooter,Activision,0.17,0.0,0.0,0.02,0.19,,,4.5,4.0,Activision,T,45.0,0.894736837396122,0.0,0.0,0.1052631573407202,7th-gen,8,2,7th gen (03–10),1.0,0.0
Farmtopia,DS,2010,Simulation,505 Games,0.18,0.0,0.0,0.01,0.19,,,,,505 Games,E,,0.947368416066482,0.0,0.0,0.0526315786703601,7th-gen,9,2,7th gen (03–10),1.0,0.0
DanceDanceRevolution,PS3,2010,Simulation,Konami Digital Entertainment,0.12,0.05,0.0,0.02,0.19,60.0,5.0,,,Konami,E10+,,0.6315789440443214,0.2631578933518005,0.0,0.1052631573407202,7th-gen,9,2,7th gen (03–10),1.0,0.0
Tom Clancy's Splinter Cell: Blacklist,PC,2013,Action,Ubisoft,0.04,0.13,0.0,0.01,0.19,82.0,13.0,7.4,754.0,Ubisoft Toronto,M,74.0,0.2105263146814404,0.6842105227146815,0.0,0.0526315786703601,PC,0,6,8th gen (11+),1.0,2.0
"Ni Hao, Kai-lan: Super Game Day",Wii,2009,Misc,Take-Two Interactive,0.17,0.0,0.0,0.01,0.19,,,8.5,4.0,Take-Two Interactive,E,85.0,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,3,2,7th gen (03–10),1.0,0.0
One Piece: Unlimited Adventure,Wii,2007,Adventure,Namco Bandai Games,0.07,0.0,0.11,0.01,0.19,67.0,17.0,8.5,32.0,Ganbarion,T,85.0,0.3684210506925208,0.0,0.5789473653739612,0.0526315786703601,7th-gen,1,2,7th gen (03–10),0.0,1.0
Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.11,0.05,0.0,0.03,0.19,61.0,26.0,6.5,8.0,Ubisoft Montreal,T,65.0,0.5789473653739612,0.2631578933518005,0.0,0.1578947360110803,7th-gen,10,2,7th gen (03–10),1.0,2.0
Crash & Spyro Superpack,GBA,2005,Platform,Vivendi Games,0.13,0.05,0.0,0.0,0.19,,,,,,,,0.6842105227146815,0.2631578933518005,0.0,0.0,6th-gen,4,1,7th gen (03–10),1.0,0.0
Reel Fishing Paradise 3D,3DS,2011,Sports,Marvelous Interactive,0.12,0.0,0.06,0.01,0.19,57.0,5.0,,,Natsume,E,,0.6315789440443214,0.0,0.3157894720221607,0.0526315786703601,8th-gen,10,3,8th gen (11+),1.0,0.0
Conflict: Denied Ops,PS3,2008,Shooter,Eidos Interactive,0.05,0.1,0.0,0.03,0.19,51.0,28.0,3.1,25.0,Pivotal Games,M,31.0,0.2631578933518005,0.5263157867036011,0.0,0.1578947360110803,7th-gen,8,2,7th gen (03–10),1.0,2.0
Binary Domain,X360,2012,Action,Sega,0.09,0.06,0.02,0.02,0.19,74.0,43.0,8.0,185.0,Sega,M,80.0,0.4736842080332409,0.3157894720221607,0.1052631573407202,0.1052631573407202,7th-gen,0,2,8th gen (11+),1.0,2.0
Kuma-Tomo,3DS,2013,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,8th-gen,3,3,8th gen (11+),0.0,1.0
IL-2 Sturmovik: Birds of Prey,PSP,2009,Simulation,505 Games,0.08,0.07,0.0,0.04,0.19,,,3.0,7.0,SME Dynamic Systems Limited,T,30.0,0.4210526293628809,0.3684210506925208,0.0,0.2105263146814404,7th-gen,9,2,7th gen (03–10),1.0,2.0
ThunderStrike 2,PS,1994,Simulation,Core Design Ltd.,0.1,0.07,0.0,0.01,0.19,,,,,,,,0.5263157867036011,0.3684210506925208,0.0,0.0526315786703601,5th-gen,9,0,Retro (≤94),1.0,2.0
Magical ZhuZhu Princess: Carriages & Castles,DS,2011,Simulation,Activision,0.13,0.04,0.0,0.01,0.19,,,,,,,,0.6842105227146815,0.2105263146814404,0.0,0.0526315786703601,7th-gen,9,2,8th gen (11+),1.0,0.0
Pro Yaky? Spirits 2012,PS3,2012,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,7th-gen,10,2,8th gen (11+),0.0,1.0
Super Real Mahjong P V,SAT,1995,Misc,Seta Corporation,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,5th-gen,3,0,5th–6th gen (95–02),0.0,1.0
Penguin no Mondai X: Tenkuu no 7 Senshi,DS,2009,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,7th-gen,0,2,7th gen (03–10),0.0,1.0
The Scorpion King: Sword of Osiris,GBA,2002,Action,Vivendi Games,0.13,0.05,0.0,0.0,0.19,72.0,14.0,,,WayForward,E,,0.6842105227146815,0.2631578933518005,0.0,0.0,6th-gen,0,1,5th–6th gen (95–02),1.0,0.0
Jeep Thrills,Wii,2008,Racing,Zoo Digital Publishing,0.17,0.0,0.0,0.01,0.19,,,5.7,9.0,Game Sauce,E,57.0,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,6,2,7th gen (03–10),1.0,0.0
Ice Age: Dawn of the Dinosaurs,PS3,2009,Action,Activision,0.13,0.03,0.0,0.02,0.19,67.0,23.0,7.3,7.0,Activision,E10+,73.0,0.6842105227146815,0.1578947360110803,0.0,0.1052631573407202,7th-gen,0,2,7th gen (03–10),1.0,0.0
Bubsy 3D,PS,1996,Platform,Accolade,0.1,0.07,0.0,0.01,0.19,,,,,,,,0.5263157867036011,0.3684210506925208,0.0,0.0526315786703601,5th-gen,4,0,5th–6th gen (95–02),1.0,2.0
NCAA Final Four 2001,PS2,2000,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,49.0,10.0,,,989 Sports,E,,0.4736842080332409,0.3684210506925208,0.0,0.1052631573407202,6th-gen,10,1,5th–6th gen (95–02),1.0,2.0
Robin Hood: Defender of the Crown,PS2,2003,Strategy,Capcom,0.09,0.07,0.0,0.02,0.19,59.0,18.0,5.6,5.0,Cinemaware,T,56.0,0.4736842080332409,0.3684210506925208,0.0,0.1052631573407202,6th-gen,11,1,7th gen (03–10),1.0,2.0
Face Training,DS,2007,Misc,Nintendo,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,7th-gen,3,2,7th gen (03–10),0.0,1.0
Barbie Horse Adventures: Riding Camp,Wii,2008,Sports,Activision,0.17,0.0,0.0,0.01,0.19,,,,,Activision,E,,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,10,2,7th gen (03–10),1.0,0.0
SD Gundam GX,SNES,1994,Strategy,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,Retro,11,7,Retro (≤94),0.0,1.0
R-Type Final,PS2,2003,Shooter,Metro 3D,0.09,0.07,0.0,0.02,0.19,79.0,50.0,9.1,21.0,Irem,E,91.0,0.4736842080332409,0.3684210506925208,0.0,0.1052631573407202,6th-gen,8,1,7th gen (03–10),1.0,2.0
Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001,Action,Activision,0.13,0.05,0.0,0.0,0.19,,,,,,,,0.6842105227146815,0.2631578933518005,0.0,0.0,6th-gen,0,1,5th–6th gen (95–02),1.0,0.0
Bolt,PS3,2008,Adventure,Disney Interactive Studios,0.12,0.04,0.0,0.02,0.19,59.0,11.0,6.8,6.0,Avalanche Software,E10+,68.0,0.6315789440443214,0.2105263146814404,0.0,0.1052631573407202,7th-gen,1,2,7th gen (03–10),1.0,0.0
Mathews Bowhunting,Wii,2010,Sports,Zoo Games,0.18,0.0,0.0,0.01,0.19,,,,,Zoo Games,T,,0.947368416066482,0.0,0.0,0.0526315786703601,7th-gen,10,2,7th gen (03–10),1.0,0.0
Phantasy Star Nova,PSV,2014,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,Handheld,7,4,8th gen (11+),0.0,1.0
Pro Evolution Soccer 2014,3DS,2013,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,,,,Konami,E,,0.0,0.0,0.999999994736842,0.0,8th-gen,0,3,8th gen (11+),0.0,1.0
Sega GT 2002,XB,2002,Racing,Sega,0.12,0.03,0.03,0.01,0.19,82.0,24.0,8.2,24.0,Wow Entertainment,E,82.0,0.6315789440443214,0.1578947360110803,0.1578947360110803,0.0526315786703601,6th-gen,6,1,5th–6th gen (95–02),1.0,0.0
F1 2011,PC,2011,Racing,Codemasters,0.0,0.15,0.0,0.04,0.19,83.0,10.0,7.2,83.0,Codemasters,E,72.0,0.0,0.7894736800554016,0.0,0.2105263146814404,PC,6,6,8th gen (11+),1.0,2.0
Air Conflicts: Secret Wars,PS3,2011,Simulation,bitComposer Games,0.1,0.06,0.0,0.03,0.19,51.0,8.0,,,Games Farm,T,,0.5263157867036011,0.3157894720221607,0.0,0.1578947360110803,7th-gen,9,2,8th gen (11+),1.0,2.0
Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005,Action,Activision,0.09,0.07,0.0,0.02,0.19,68.0,13.0,8.1,15.0,Krome Studios,E10+,81.0,0.4736842080332409,0.3684210506925208,0.0,0.1052631573407202,6th-gen,0,1,7th gen (03–10),1.0,2.0
Family Feud: 2012 Edition,Wii,2011,Misc,Ubisoft,0.17,0.0,0.0,0.01,0.19,,,,,"Ubisoft, Ludia Inc.",E10+,,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,3,2,8th gen (11+),1.0,0.0
Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,55.0,20.0,7.3,7.0,Omega Force,T,73.0,0.0,0.0,0.999999994736842,0.0,6th-gen,0,1,7th gen (03–10),0.0,1.0
Blood Omen 2,XB,2002,Action,Eidos Interactive,0.14,0.04,0.0,0.01,0.19,76.0,22.0,9.0,9.0,Crystal Dynamics,M,90.0,0.7368421013850416,0.2105263146814404,0.0,0.0526315786703601,6th-gen,0,1,5th–6th gen (95–02),1.0,0.0
Earth Defense Force: Insect Armageddon,X360,2011,Shooter,D3Publisher,0.1,0.04,0.03,0.01,0.19,68.0,40.0,8.2,45.0,Vicious Cycle,T,82.0,0.5263157867036011,0.2105263146814404,0.1578947360110803,0.0526315786703601,7th-gen,8,2,8th gen (11+),1.0,0.0
Major League Baseball 2K10,PS3,2010,Sports,Take-Two Interactive,0.17,0.0,0.0,0.01,0.19,74.0,19.0,5.3,4.0,Visual Concepts,E,53.0,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,10,2,7th gen (03–10),1.0,0.0
Saints Row IV,PC,2013,Action,Deep Silver,0.11,0.06,0.0,0.02,0.19,86.0,45.0,7.4,1543.0,Volition Inc.,M,74.0,0.5789473653739612,0.3157894720221607,0.0,0.1052631573407202,PC,0,6,8th gen (11+),1.0,2.0
J-League Pro Soccer Club o Tsukurou! 5,PS2,2007,Sports,Sega,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,6th-gen,10,1,7th gen (03–10),0.0,1.0
Harry Potter: Quidditch World Cup,XB,2003,Sports,Electronic Arts,0.14,0.04,0.0,0.01,0.19,69.0,14.0,7.5,4.0,Electronic Arts,E,75.0,0.7368421013850416,0.2105263146814404,0.0,0.0526315786703601,6th-gen,10,1,7th gen (03–10),1.0,0.0
Dance Central: Spotlight,XOne,2014,Misc,Microsoft Game Studios,0.15,0.03,0.0,0.0,0.19,74.0,19.0,7.0,47.0,Harmonix Music Systems,T,70.0,0.7894736800554016,0.1578947360110803,0.0,0.0,8th-gen,3,3,8th gen (11+),1.0,0.0
Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,0.0,0.0,0.19,0.0,0.19,,,,,,,,0.0,0.0,0.999999994736842,0.0,7th-gen,7,2,8th gen (11+),0.0,1.0
Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,0.06,0.04,0.07,0.02,0.19,44.0,22.0,7.0,24.0,Tecmo Koei Canada,M,70.0,0.3157894720221607,0.2105263146814404,0.3684210506925208,0.1052631573407202,7th-gen,0,2,8th gen (11+),1.0,2.0
La Pucelle: Tactics,PS2,2002,Role-Playing,Tecmo Koei,0.09,0.07,0.0,0.02,0.19,79.0,47.0,8.5,15.0,Nippon Ichi Software,T,85.0,0.4736842080332409,0.3684210506925208,0.0,0.1052631573407202,6th-gen,7,1,5th–6th gen (95–02),1.0,2.0
Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19,63.0,25.0,4.4,307.0,Spellbound,T,44.0,0.4736842080332409,0.4210526293628809,0.0,0.1052631573407202,PC,7,6,7th gen (03–10),1.0,2.0
NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19,55.0,42.0,4.2,15.0,Midway,E,42.0,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,10,2,7th gen (03–10),1.0,0.0
Tiger Woods PGA Tour 07,XB,2006,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19,81.0,21.0,6.8,6.0,EA Redwood Shores,E,68.0,0.6842105227146815,0.2631578933518005,0.0,0.0526315786703601,6th-gen,10,1,7th gen (03–10),1.0,0.0
Disney's Meet the Robinsons,Wii,2007,Action,Disney Interactive Studios,0.17,0.0,0.0,0.01,0.19,62.0,11.0,6.3,4.0,Buena Vista Games,E10+,63.0,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,0,2,7th gen (03–10),1.0,0.0
Sword Art Online: Hollow Realization,PS4,2016,Role-Playing,Namco Bandai Games,0.06,0.02,0.1,0.02,0.19,69.0,32.0,7.7,52.0,Bandai Namco Games,T,77.0,0.3157894720221607,0.1052631573407202,0.5263157867036011,0.1052631573407202,8th-gen,7,3,8th gen (11+),1.0,1.0
Star Wars: The Clone Wars & Tetris Worlds,XB,2002,Misc,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19,,,,,,,,0.7368421013850416,0.2105263146814404,0.0,0.0526315786703601,6th-gen,3,1,5th–6th gen (95–02),1.0,0.0
The Lord of the Rings: War in the North,PC,2011,Action,Warner Bros. Interactive Entertainment,0.05,0.11,0.0,0.03,0.19,66.0,21.0,7.1,289.0,Snowblind Studios,M,71.0,0.2631578933518005,0.5789473653739612,0.0,0.1578947360110803,PC,0,6,8th gen (11+),1.0,2.0
The Bee Game,DS,2007,Adventure,Midway Games,0.17,0.0,0.0,0.01,0.19,,,,,Independent Arts,E,,0.894736837396122,0.0,0.0,0.0526315786703601,7th-gen,1,2,7th gen (03–10),1.0,0.0
SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,0.1,0.07,0.0,0.02,0.19,74.0,13.0,8.3,8.0,Milestone S.r.l,E10+,83.0,0.5263157867036011,0.3684210506925208,0.0,0.1052631573407202,7th-gen,6,2,7th gen (03–10),1.0,2.0
Rango: The Video Game,PS3,2011,Action,Electronic Arts,0.07,0.09,0.0,0.03,0.19,65.0,23.0,6.4,7.0,Behaviour Interactive,E10+,64.0,0.3684210506925208,0.4736842080332409,0.0,0.1578947360110803,7th-gen,0,2,8th gen (11+),1.0,2.0
EverQuest Online Adventures: Frontiers,PS2,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0.0,0.02,0.19,77.0,16.0,8.5,17.0,Sony Online Entertainment,T,85.0,0.4736842080332409,0.3684210506925208,0.0,0.1052631573407202,6th-gen,7,1,7th gen (03–10),1.0,2.0
Godzilla (2015),PS4,2014,Action,Namco Bandai Games,0.11,0.03,0.02,0.03,0.19,,,,,,,,0.5789473653739612,0.1578947360110803,0.1052631573407202,0.1578947360110803,8th-gen,0,3,8th gen (11+),1.0,0.0
Fairy Fencer F,PS3,2013,Role-Playing,Nippon Ichi Software,0.05,0.03,0.09,0.02,0.19,65.0,31.0,7.4,50.0,Compile Heart,T,74.0,0.2631578933518005,0.1578947360110803,0.4736842080332409,0.1052631573407202,7th-gen,7,2,8th gen (11+),1.0,2.0
Shadows of the Damned,X360,2011,Action,Electronic Arts,0.1,0.06,0.01,0.02,0.19,76.0,76.0,8.4,139.0,Grasshopper Manufacture,M,84.0,0.5263157867036011,0.3157894720221607,0.0526315786703601,0.1052631573407202,7th-gen,0,2,8th gen (11+),1.0,2.0
Treasures of the Deep,PS,1997,Action,Namco Bandai Games,0.1,0.07,0.0,0.01,0.19,,,,,,,,0.5263157867036011,0.3684210506925208,0.0,0.0526315786703601,5th-gen,0,0,5th–6th gen (95–02),1.0,2.0
Phantasy Star Online Ver. 2,DC,2001,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,80.0,10.0,8.9,18.0,Sonic Team,T,89.0,0.0,0.0,0.999999994736842,0.0,Other,7,5,5th–6th gen (95–02),0.0,1.0
Cabela's Survival: Shadows of Katmai,PS3,2011,Sports,Activision,0.11,0.05,0.0,0.02,0.18,,,7.4,5.0,Activision,T,74.0,0.6111111077160495,0.2777777762345679,0.0,0.1111111104938271,7th-gen,10,2,8th gen (11+),1.0,2.0
Hot Wheels: Battle Force 5,Wii,2009,Racing,Activision,0.17,0.0,0.0,0.01,0.18,,,,,Sidhe Interactive,E10+,,0.944444439197531,0.0,0.0,0.0555555552469135,7th-gen,6,2,7th gen (03–10),1.0,0.0
Go Play: Lumberjacks,Wii,2009,Simulation,Majesco Entertainment,0.17,0.0,0.0,0.01,0.18,,,,,Panic Button,E,,0.944444439197531,0.0,0.0,0.0555555552469135,7th-gen,9,2,7th gen (03–10),1.0,0.0
Fight Club,PS2,2004,Fighting,Vivendi Games,0.09,0.07,0.0,0.02,0.18,36.0,28.0,4.4,22.0,Genuine Games,M,44.0,0.4999999972222222,0.3888888867283951,0.0,0.1111111104938271,6th-gen,2,1,7th gen (03–10),1.0,2.0
Samurai Warriors: State of War,PSP,2005,Action,Tecmo Koei,0.07,0.0,0.11,0.01,0.18,64.0,30.0,6.4,8.0,Omega Force,T,64.0,0.3888888867283951,0.0,0.6111111077160495,0.0555555552469135,7th-gen,0,2,7th gen (03–10),0.0,1.0
Cabela's Survival: Shadows of Katmai,X360,2011,Sports,Activision,0.14,0.03,0.0,0.01,0.18,,,3.5,6.0,Activision,T,35.0,0.7777777734567902,0.1666666657407407,0.0,0.0555555552469135,7th-gen,10,2,8th gen (11+),1.0,0.0
Dragon Blade: Wrath of Fire,Wii,2007,Action,D3Publisher,0.17,0.0,0.0,0.01,0.18,51.0,19.0,7.5,17.0,D3Publisher,T,75.0,0.944444439197531,0.0,0.0,0.0555555552469135,7th-gen,0,2,7th gen (03–10),1.0,0.0
Guilty Gear Xrd: Sign,PS3,2014,Fighting,Arc System Works,0.1,0.0,0.07,0.02,0.18,,,,,,,,0.5555555524691359,0.0,0.3888888867283951,0.1111111104938271,7th-gen,2,2,8th gen (11+),1.0,0.0
Dance Dance Revolution: Disney Grooves,Wii,2009,Simulation,Konami Digital Entertainment,0.17,0.0,0.0,0.01,0.18,,,,,Konami,E,,0.944444439197531,0.0,0.0,0.0555555552469135,7th-gen,9,2,7th gen (03–10),1.0,0.0
Camping Mama: Outdoor Adventures,DS,2011,Simulation,505 Games,0.12,0.05,0.0,0.02,0.18,51.0,5.0,,,Racjin,E,,0.666666662962963,0.2777777762345679,0.0,0.1111111104938271,7th-gen,9,2,8th gen (11+),1.0,0.0
Harvest Moon: A Wonderful Life Special Edition,PS2,2004,Simulation,505 Games,0.09,0.07,0.0,0.02,0.18,,,8.9,54.0,Marvelous,E,89.0,0.4999999972222222,0.3888888867283951,0.0,0.1111111104938271,6th-gen,9,1,7th gen (03–10),1.0,2.0
Sports Illustrated for Kids: Football,GBA,2003,Sports,BAM! Entertainment,0.13,0.05,0.0,0.0,0.18,,,,,,,,0.7222222182098766,0.2777777762345679,0.0,0.0,6th-gen,10,1,7th gen (03–10),1.0,0.0
The Munchables,Wii,2009,Action,Namco Bandai Games,0.17,0.0,0.0,0.01,0.18,71.0,33.0,8.2,5.0,Now Production,E,82.0,0.944444439197531,0.0,0.0,0.0555555552469135,7th-gen,0,2,7th gen (03–10),1.0,0.0
How to Train Your Dragon 2,Wii,2014,Adventure,Little Orbit,0.04,0.13,0.0,0.01,0.18,,,,,Torus Games,E10+,,0.2222222209876543,0.7222222182098766,0.0,0.0555555552469135,7th-gen,1,2,8th gen (11+),1.0,2.0
.hack//Quarantine Part 4: The Final Chapter,PS2,2003,Role-Playing,Atari,0.09,0.07,0.0,0.02,0.18,,,,,,,,0.4999999972222222,0.3888888867283951,0.0,0.1111111104938271,6th-gen,7,1,7th gen (03–10),1.0,2.0
The Smurfs 2,DS,2013,Platform,Ubisoft,0.0,0.17,0.0,0.01,0.18,,,,,WayForward,E,,0.0,0.944444439197531,0.0,0.0555555552469135,7th-gen,4,2,8th gen (11+),1.0,2.0
Close Combat: First to Fight,XB,2005,Shooter,Take-Two Interactive,0.14,0.04,0.0,0.01,0.18,69.0,46.0,7.8,10.0,Destineer,T,78.0,0.7777777734567902,0.2222222209876543,0.0,0.0555555552469135,6th-gen,8,1,7th gen (03–10),1.0,0.0
Indiana Jones and the Emperor's Tomb,XB,2003,Action,LucasArts,0.14,0.04,0.0,0.01,0.18,73.0,43.0,8.6,17.0,Double Helix Games,T,86.0,0.7777777734567902,0.2222222209876543,0.0,0.0555555552469135,6th-gen,0,1,7th gen (03–10),1.0,0.0
Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003,Action,Vivendi Games,0.09,0.07,0.0,0.02,0.18,72.0,27.0,8.9,47.0,Eurocom Entertainment Software,T,89.0,0.4999999972222222,0.3888888867283951,0.0,0.1111111104938271,6th-gen,0,1,7th gen (03–10),1.0,2.0
Remington Super Slam Hunting: North America,Wii,2010,Sports,Mastiff,0.17,0.0,0.0,0.01,0.18,,,,,Jack of All Games,T,,0.944444439197531,0.0,0.0,0.0555555552469135,7th-gen,10,2,7th gen (03–10),1.0,0.0
Reel Fishing II,PS,2000,Sports,Victor Interactive,0.1,0.07,0.0,0.01,0.18,,,,,,,,0.5555555524691359,0.3888888867283951,0.0,0.0555555552469135,5th-gen,10,0,5th–6th gen (95–02),1.0,2.0
Battle of Giants: Dinosaurs Strike,Wii,2010,Strategy,Ubisoft,0.14,0.03,0.0,0.01,0.18,,,,,Ubisoft Quebec,E10+,,0.7777777734567902,0.1666666657407407,0.0,0.0555555552469135,7th-gen,11,2,7th gen (03–10),1.0,0.0
Ty the Tasmanian Tiger,XB,2002,Platform,Electronic Arts,0.14,0.04,0.0,0.01,0.18,68.0,13.0,8.5,11.0,Krome Studios,E,85.0,0.7777777734567902,0.2222222209876543,0.0,0.0555555552469135,6th-gen,4,1,5th–6th gen (95–02),1.0,0.0
