Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era
Clash of the Titans,X360,2010,Action,Namco Bandai Games,0.08,0.06,0.0,0.02,0.16,42.0,31.0,4.1,17.0,Game Republic,T,41.0,0.499999996875,0.37499999765625,0.0,0.12499999921875,7th-gen,0,2,7th gen (03–10)
Pro Evolution Soccer 2014,PSP,2013,Action,Konami Digital Entertainment,0.0,0.02,0.14,0.0,0.16,,,,,Konami,E,,0.0,0.12499999921875,0.8749999945312501,0.0,7th-gen,0,2,8th gen (11+)
Paws & Claws: Pet Resort,GBA,2006,Simulation,THQ,0.12,0.04,0.0,0.0,0.16,,,,,,,,0.7499999953125,0.2499999984375,0.0,0.0,6th-gen,9,1,7th gen (03–10)
Kya: Dark Lineage,PS2,2003,Adventure,Atari,0.08,0.06,0.0,0.02,0.16,69.0,25.0,8.9,28.0,Eden Studios,T,89.0,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,1,1,7th gen (03–10)
Mirror's Edge Catalyst,XOne,2016,Platform,Electronic Arts,0.09,0.06,0.0,0.01,0.16,72.0,46.0,4.4,266.0,EA DICE,T,44.0,0.562499996484375,0.37499999765625,0.0,0.062499999609375,8th-gen,4,3,8th gen (11+)
Curious George,GBA,2006,Action,Namco Bandai Games,0.12,0.04,0.0,0.0,0.16,65.0,5.0,,,Torus Games,E,,0.7499999953125,0.2499999984375,0.0,0.0,6th-gen,0,1,7th gen (03–10)
Lethal Skies II,PS2,2003,Simulation,Sammy Corporation,0.08,0.06,0.0,0.02,0.16,73.0,26.0,,,"Asmik Ace Entertainment, Inc",T,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,9,1,7th gen (03–10)
F1 2011,3DS,2011,Racing,Codemasters,0.07,0.08,0.0,0.02,0.16,59.0,15.0,6.8,13.0,Codemasters,E,68.0,0.43749999726562505,0.499999996875,0.0,0.12499999921875,8th-gen,6,3,8th gen (11+)
Kamaitachi no Yoru × 3,PS2,2006,Adventure,Sega,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,6th-gen,1,1,7th gen (03–10)
Guilty Gear Judgment,PSP,2006,Fighting,Majesco Entertainment,0.13,0.0,0.02,0.01,0.16,77.0,17.0,6.6,8.0,Arc System Works,T,66.0,0.8124999949218751,0.0,0.12499999921875,0.062499999609375,7th-gen,2,2,7th gen (03–10)
Tom and Jerry: Infurnal Escape,GBA,2003,Action,Ubisoft,0.12,0.04,0.0,0.0,0.16,,,,,,,,0.7499999953125,0.2499999984375,0.0,0.0,6th-gen,0,1,7th gen (03–10)
NCAA Football 09 All-Play,Wii,2008,Sports,Electronic Arts,0.15,0.0,0.0,0.01,0.16,49.0,5.0,5.8,32.0,EA Canada,E,58.0,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,10,2,7th gen (03–10)
The Legend of Heroes VII: The Trail of Zero,PSP,2010,Role-Playing,Falcom Corporation,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,7th-gen,7,2,7th gen (03–10)
Doctor Lautrec and the Forgotten Knights,3DS,2011,Adventure,Konami Digital Entertainment,0.07,0.05,0.03,0.01,0.16,53.0,19.0,6.1,8.0,WinkySoft,E10+,61.0,0.43749999726562505,0.312499998046875,0.187499998828125,0.062499999609375,8th-gen,1,3,8th gen (11+)
King's Field,PS,1995,Role-Playing,Sony Computer Entertainment,0.09,0.06,0.0,0.01,0.16,,,,,,,,0.562499996484375,0.37499999765625,0.0,0.062499999609375,5th-gen,7,0,5th–6th gen (95–02)
Let's Ride: Sunshine Stables,GBA,2005,Sports,DTP Entertainment,0.12,0.04,0.0,0.0,0.16,,,,,,,,0.7499999953125,0.2499999984375,0.0,0.0,6th-gen,10,1,7th gen (03–10)
World Stadium 4,PS,2000,Sports,Namco Bandai Games,0.0,0.0,0.15,0.01,0.16,,,,,,,,0.0,0.0,0.937499994140625,0.062499999609375,5th-gen,10,0,5th–6th gen (95–02)
Disney's American Dragon Jake Long: Attack of the Dark Dragon,DS,2006,Action,Disney Interactive Studios,0.15,0.0,0.0,0.01,0.16,,,,,WayForward,E,,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,0,2,7th gen (03–10)
Midway Arcade Treasures 2,GC,2004,Misc,Midway Games,0.13,0.03,0.0,0.0,0.16,74.0,21.0,,,Backbone Entertainment,M,,0.8124999949218751,0.187499998828125,0.0,0.0,6th-gen,3,1,7th gen (03–10)
Hot Wheels World Race,GC,2003,Racing,THQ,0.13,0.03,0.0,0.0,0.16,59.0,5.0,7.0,5.0,Climax Group,E,70.0,0.8124999949218751,0.187499998828125,0.0,0.0,6th-gen,6,1,7th gen (03–10)
San Goku Shi Taisen DS,DS,2007,Strategy,Sega,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,7th-gen,11,2,7th gen (03–10)
Monster Jam,Wii,2007,Racing,Activision,0.15,0.0,0.0,0.01,0.16,,,7.8,8.0,Activision,E,78.0,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,6,2,7th gen (03–10)
Kawa no Nushi Tsuri,PS,1998,Sports,Victor Interactive,0.0,0.0,0.15,0.01,0.16,,,,,,,,0.0,0.0,0.937499994140625,0.062499999609375,5th-gen,10,0,5th–6th gen (95–02)
Castlevania Judgment,Wii,2008,Fighting,Konami Digital Entertainment,0.12,0.02,0.01,0.01,0.16,49.0,33.0,5.9,56.0,Eighting,T,59.0,0.7499999953125,0.12499999921875,0.062499999609375,0.062499999609375,7th-gen,2,2,7th gen (03–10)
Magic: The Gathering - Battlegrounds,XB,2003,Strategy,Atari,0.12,0.03,0.0,0.01,0.16,,,,,,,,0.7499999953125,0.187499998828125,0.0,0.062499999609375,6th-gen,11,1,7th gen (03–10)
N2O: Nitrous Oxide,PS,1998,Racing,Gremlin Interactive Ltd,0.09,0.06,0.0,0.01,0.16,,,,,,,,0.562499996484375,0.37499999765625,0.0,0.062499999609375,5th-gen,6,0,5th–6th gen (95–02)
Dancing With The Stars,PS2,2007,Misc,Activision,0.08,0.06,0.0,0.02,0.16,,,,,Zoe Mode,E10+,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,3,1,7th gen (03–10)
Apache: Air Assault,X360,2010,Simulation,Activision,0.12,0.03,0.0,0.01,0.16,70.0,26.0,6.4,31.0,Gaijin Entertainment,T,64.0,0.7499999953125,0.187499998828125,0.0,0.062499999609375,7th-gen,9,2,7th gen (03–10)
Aliens: Infestation,DS,2011,Action,Sega,0.09,0.05,0.0,0.02,0.16,76.0,43.0,8.2,29.0,"Gearbox Software, WayForward",T,82.0,0.562499996484375,0.312499998046875,0.0,0.12499999921875,7th-gen,0,2,8th gen (11+)
Return to PopoloCrois: A Story of Seasons Fairytale,3DS,2015,Simulation,Marvelous Entertainment,0.05,0.0,0.1,0.01,0.16,72.0,28.0,6.8,15.0,Marvelous Inc.,E10+,68.0,0.312499998046875,0.0,0.62499999609375,0.062499999609375,8th-gen,9,3,8th gen (11+)
Angry Birds Trilogy,PS3,2012,Action,Activision,0.12,0.02,0.0,0.03,0.16,66.0,8.0,3.7,20.0,"Rovio Mobile, Rovio Entertainment",E,37.0,0.7499999953125,0.12499999921875,0.0,0.187499998828125,7th-gen,0,2,8th gen (11+)
Otogirisou,SNES,1992,Adventure,ChunSoft,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,Retro,1,7,Retro (≤94)
SD Gundam G Generation 3D,3DS,2011,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,8th-gen,7,3,8th gen (11+)
Crash Tag Team Racing,GC,2005,Racing,Vivendi Games,0.12,0.03,0.0,0.0,0.16,66.0,14.0,7.3,11.0,Radical Entertainment,E10+,73.0,0.7499999953125,0.187499998828125,0.0,0.0,6th-gen,6,1,7th gen (03–10)
El Shaddai: Ascension of the Metatron,X360,2011,Action,Ignition Entertainment,0.07,0.05,0.03,0.01,0.16,75.0,44.0,7.0,47.0,Ignition Entertainment,T,70.0,0.43749999726562505,0.312499998046875,0.187499998828125,0.062499999609375,7th-gen,0,2,8th gen (11+)
NPPL: Championship Paintball 2009,PS3,2008,Shooter,Activision Value,0.15,0.0,0.0,0.01,0.16,45.0,9.0,7.4,10.0,FUN Labs,E10+,74.0,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,8,2,7th gen (03–10)
True Swing Golf,DS,2005,Sports,Nintendo,0.11,0.0,0.04,0.01,0.16,66.0,32.0,7.7,11.0,T&E Soft,E,77.0,0.687499995703125,0.0,0.2499999984375,0.062499999609375,7th-gen,10,2,7th gen (03–10)
TimeSplitters: Future Perfect,XB,2005,Shooter,Electronic Arts,0.12,0.03,0.0,0.01,0.16,83.0,54.0,8.9,35.0,Free Radical Design,M,89.0,0.7499999953125,0.187499998828125,0.0,0.062499999609375,6th-gen,8,1,7th gen (03–10)
Hannah Montana: Rock Out the Show,PSP,2009,Misc,Disney Interactive Studios,0.13,0.01,0.0,0.02,0.16,,,,,,,,0.8124999949218751,0.062499999609375,0.0,0.12499999921875,7th-gen,3,2,7th gen (03–10)
Zoo Hospital,Wii,2008,Simulation,Majesco Entertainment,0.14,0.01,0.0,0.01,0.16,61.0,4.0,,,Torus Games,E,,0.8749999945312501,0.062499999609375,0.0,0.062499999609375,7th-gen,9,2,7th gen (03–10)
Family Feud Decades,Wii,2010,Misc,Ubisoft,0.15,0.0,0.0,0.01,0.16,,,,,Ludia,E10+,,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,3,2,7th gen (03–10)
Midway Arcade Treasures 3,PS2,2005,Misc,Midway Games,0.08,0.06,0.0,0.02,0.16,67.0,23.0,,,Digital Eclipse,E,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,3,1,7th gen (03–10)
Goosebumps HorrorLand,Wii,2008,Adventure,Scholastic Inc.,0.15,0.0,0.0,0.01,0.16,37.0,4.0,3.5,8.0,SScholastic Media,E10+,35.0,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,1,2,7th gen (03–10)
Dr. Muto,PS2,2002,Platform,Midway Games,0.08,0.06,0.0,0.02,0.16,,,,,,,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,4,1,5th–6th gen (95–02)
Thrillville: Off the Rails,X360,2007,Strategy,LucasArts,0.13,0.02,0.0,0.01,0.16,73.0,24.0,2.8,34.0,Frontier Developments,E10+,28.0,0.8124999949218751,0.12499999921875,0.0,0.062499999609375,7th-gen,11,2,7th gen (03–10)
DS Rakubiki Jiten,DS,2005,Misc,Nintendo,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,7th-gen,3,2,7th gen (03–10)
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,PS2,2005,Adventure,Activision,0.08,0.06,0.0,0.02,0.16,,,,,,,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,1,1,7th gen (03–10)
Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,0.08,0.06,0.0,0.02,0.16,81.0,40.0,9.2,100.0,Tecmo,M,92.0,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,0,1,7th gen (03–10)
Murdered: Soul Suspect,XOne,2014,Action,Square Enix,0.08,0.07,0.0,0.01,0.16,51.0,17.0,7.0,130.0,Airtight Games,M,70.0,0.499999996875,0.43749999726562505,0.0,0.062499999609375,8th-gen,0,3,8th gen (11+)
Shadow Man: 2econd Coming,PS2,2002,Adventure,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.16,68.0,24.0,7.6,8.0,Acclaim,M,76.0,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,1,1,5th–6th gen (95–02)
Yu-Gi-Oh! 5D's Tag Force 6,PSP,2011,Strategy,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,7th-gen,11,2,8th gen (11+)
Dynasty Warriors 4,XB,2003,Action,Tecmo Koei,0.12,0.03,0.0,0.01,0.16,75.0,18.0,8.8,18.0,Omega Force,T,88.0,0.7499999953125,0.187499998828125,0.0,0.062499999609375,6th-gen,0,1,7th gen (03–10)
Warriors Orochi 3,X360,2011,Action,Ubisoft Annecy,0.09,0.03,0.03,0.01,0.16,71.0,9.0,8.1,19.0,Omega Force,T,81.0,0.562499996484375,0.187499998828125,0.187499998828125,0.062499999609375,7th-gen,0,2,8th gen (11+)
Wakeboarding Unleashed Featuring Shaun Murray,PS2,2003,Sports,Activision,0.08,0.06,0.0,0.02,0.16,83.0,23.0,9.0,12.0,Shaba Games,E,90.0,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,10,1,7th gen (03–10)
The Incredibles: Rise of the Underminer,GC,2005,Action,THQ,0.12,0.03,0.0,0.0,0.16,67.0,7.0,6.6,7.0,Heavy Iron Studios,E10+,66.0,0.7499999953125,0.187499998828125,0.0,0.0,6th-gen,0,1,7th gen (03–10)
Beowulf: The Game,PS3,2007,Action,Ubisoft,0.14,0.01,0.0,0.01,0.16,51.0,18.0,5.2,17.0,Ubisoft,M,52.0,0.8749999945312501,0.062499999609375,0.0,0.062499999609375,7th-gen,0,2,7th gen (03–10)
Dewy's Adventure,Wii,2007,Platform,Konami Digital Entertainment,0.14,0.0,0.01,0.01,0.16,67.0,29.0,6.3,15.0,Konami,E,63.0,0.8749999945312501,0.0,0.062499999609375,0.062499999609375,7th-gen,4,2,7th gen (03–10)
Jikkyou Powerful Pro Yakyuu 3 '97 Haru,SNES,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,Retro,10,7,5th–6th gen (95–02)
The BIGS,PS3,2007,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16,77.0,19.0,7.2,12.0,Blue Castle Games,E,72.0,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,10,2,7th gen (03–10)
Fracture,PS3,2008,Shooter,LucasArts,0.11,0.04,0.0,0.02,0.16,62.0,40.0,5.8,18.0,Day 1 Studios,T,58.0,0.687499995703125,0.2499999984375,0.0,0.12499999921875,7th-gen,8,2,7th gen (03–10)
Flushed Away,GC,2006,Platform,D3Publisher,0.12,0.03,0.0,0.0,0.16,47.0,4.0,,,Monkey Bar Games,E,,0.7499999953125,0.187499998828125,0.0,0.0,6th-gen,4,1,7th gen (03–10)
NBA Live 08,Wii,2007,Sports,Electronic Arts,0.14,0.0,0.0,0.01,0.16,52.0,11.0,7.1,21.0,EA Canada,E,71.0,0.8749999945312501,0.0,0.0,0.062499999609375,7th-gen,10,2,7th gen (03–10)
Summon Night EX-Thesis: Yoake no Tsubasa,PS2,2005,Role-Playing,Banpresto,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,6th-gen,7,1,7th gen (03–10)
Hyperdimension Neptunia Victory,PS3,2012,Role-Playing,Compile Heart,0.05,0.03,0.06,0.02,0.16,55.0,19.0,7.8,94.0,"Idea Factory, Compile Heart",T,78.0,0.312499998046875,0.187499998828125,0.37499999765625,0.12499999921875,7th-gen,7,2,8th gen (11+)
Pro Yaky? Spirits 3,PS2,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,6th-gen,10,1,7th gen (03–10)
Silent Scope 3,PS2,2002,Shooter,Konami Digital Entertainment,0.08,0.06,0.0,0.02,0.16,61.0,12.0,,,KCET,M,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,8,1,5th–6th gen (95–02)
NASCAR Heat 2002,GBA,2002,Racing,Infogrames,0.12,0.04,0.0,0.0,0.16,52.0,4.0,,,Crawfish Interactive,E,,0.7499999953125,0.2499999984375,0.0,0.0,6th-gen,6,1,5th–6th gen (95–02)
Marble Saga: Kororinpa,Wii,2009,Puzzle,Konami Digital Entertainment,0.09,0.05,0.0,0.01,0.16,74.0,16.0,7.3,6.0,Hudson Entertainment,E,73.0,0.562499996484375,0.312499998046875,0.0,0.062499999609375,7th-gen,5,2,7th gen (03–10)
Namco Classic Fighter Collection,PS2,2008,Fighting,Namco Bandai Games,0.08,0.06,0.0,0.02,0.16,,,,,Namco Bandai Games America,T,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,2,1,7th gen (03–10)
International Superstar Soccer Deluxe,SNES,1995,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,Retro,10,7,5th–6th gen (95–02)
Family Game Night 4: The Game Show,Wii,2011,Misc,Electronic Arts,0.12,0.03,0.0,0.01,0.16,,,,,Electronic Arts,E,,0.7499999953125,0.187499998828125,0.0,0.062499999609375,7th-gen,3,2,8th gen (11+)
Intellivision Lives!,PS2,2003,Misc,Play It,0.08,0.06,0.0,0.02,0.16,,,,,,,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,3,1,7th gen (03–10)
Robots,GC,2005,Action,Vivendi Games,0.12,0.03,0.0,0.0,0.16,56.0,4.0,,,Eurocom Entertainment Software,E,,0.7499999953125,0.187499998828125,0.0,0.0,6th-gen,0,1,7th gen (03–10)
WRC 2: FIA World Rally Championship,PS3,2011,Racing,Ubisoft,0.0,0.12,0.0,0.04,0.16,,,,,,,,0.0,0.7499999953125,0.0,0.2499999984375,7th-gen,6,2,8th gen (11+)
The King of Fighters XII,PS3,2009,Fighting,Ignition Entertainment,0.11,0.01,0.03,0.01,0.16,57.0,48.0,5.3,46.0,SNK Playmore,T,53.0,0.687499995703125,0.062499999609375,0.187499998828125,0.062499999609375,7th-gen,2,2,7th gen (03–10)
Tak: Mojo Mistake,DS,2008,Action,THQ,0.15,0.0,0.0,0.01,0.16,,,,,THQ,E,,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,0,2,7th gen (03–10)
Lego Star Wars: The Force Awakens,PS3,2016,Action,Warner Bros. Interactive Entertainment,0.04,0.1,0.0,0.03,0.16,,,,,TT Games,E10+,,0.2499999984375,0.62499999609375,0.0,0.187499998828125,7th-gen,0,2,8th gen (11+)
Dungeon Siege: Throne of Agony,PSP,2006,Role-Playing,Take-Two Interactive,0.13,0.02,0.0,0.02,0.16,74.0,32.0,8.1,21.0,SuperVillain Studios,T,81.0,0.8124999949218751,0.12499999921875,0.0,0.12499999921875,7th-gen,7,2,7th gen (03–10)
Rio,DS,2011,Misc,THQ,0.12,0.03,0.0,0.01,0.16,59.0,5.0,,,THQ,E,,0.7499999953125,0.187499998828125,0.0,0.062499999609375,7th-gen,3,2,8th gen (11+)
SimEarth: The Living Planet,SNES,1991,Simulation,Imagineer,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,Retro,9,7,Retro (≤94)
Finding Nemo: Escape to the Big Blue,DS,2006,Action,THQ,0.12,0.03,0.0,0.01,0.16,66.0,5.0,,,Altron,E,,0.7499999953125,0.187499998828125,0.0,0.062499999609375,7th-gen,0,2,7th gen (03–10)
Sengoku Basara: Chronicle Heroes,PSP,2011,Action,Capcom,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,7th-gen,0,2,8th gen (11+)
Grease Dance,X360,2011,Misc,505 Games,0.11,0.03,0.0,0.01,0.16,,,,,505 Games,T,,0.687499995703125,0.187499998828125,0.0,0.062499999609375,7th-gen,3,2,8th gen (11+)
Culdcept SAGA,X360,2006,Role-Playing,Namco Bandai Games,0.12,0.0,0.03,0.01,0.16,75.0,33.0,8.7,49.0,"Omiya Soft, Jamsworks",T,87.0,0.7499999953125,0.0,0.187499998828125,0.062499999609375,7th-gen,7,2,7th gen (03–10)
The Wild Thornberrys: Chimp Chase,GBA,2001,Action,THQ,0.11,0.04,0.0,0.0,0.16,,,,,Helixe,E,,0.687499995703125,0.2499999984375,0.0,0.0,6th-gen,0,1,5th–6th gen (95–02)
Power Stakes,PS,1997,Sports,Aques,0.0,0.0,0.15,0.01,0.16,,,,,,,,0.0,0.0,0.937499994140625,0.062499999609375,5th-gen,10,0,5th–6th gen (95–02)
World Series of Poker: Tournament of Champions 2007 Edition,X360,2006,Misc,Activision,0.15,0.0,0.0,0.01,0.16,,,,,,,,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,3,2,7th gen (03–10)
Tom and Jerry in Fists of Furry,N64,2000,Fighting,Ubisoft,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,2,0,5th–6th gen (95–02)
Hydro Thunder,N64,2000,Racing,Midway Games,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,6,0,5th–6th gen (95–02)
Destruction Derby 64,N64,1999,Racing,THQ,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,6,0,5th–6th gen (95–02)
Space Invaders,N64,1999,Shooter,Activision,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,8,0,5th–6th gen (95–02)
Starcraft 64,N64,2000,Strategy,Nintendo,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,11,0,5th–6th gen (95–02)
Buck Bumble,N64,1998,Action,Ubisoft,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,0,0,5th–6th gen (95–02)
California Speed,N64,1999,Misc,Midway Games,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,3,0,5th–6th gen (95–02)
Wonder Project J2: Koruro no Mori no Josette,N64,1996,Simulation,Enix Corporation,0.0,0.0,0.12,0.04,0.16,,,,,,,,0.0,0.0,0.7499999953125,0.2499999984375,5th-gen,9,0,5th–6th gen (95–02)
Asteroids Hyper 64,N64,1999,Shooter,Crave Entertainment,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,8,0,5th–6th gen (95–02)
The Powerpuff Girls: Chemical X-Traction,N64,2001,Action,BAM! Entertainment,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,0,0,5th–6th gen (95–02)
Fighters Destiny,N64,1998,Fighting,Ocean,0.13,0.03,0.0,0.0,0.16,,,,,,,,0.8124999949218751,0.187499998828125,0.0,0.0,5th-gen,2,0,5th–6th gen (95–02)
Jikkyou Powerful Pro Yakyuu Basic-han 2001,N64,2001,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.04,0.16,,,,,,,,0.0,0.0,0.7499999953125,0.2499999984375,5th-gen,10,0,5th–6th gen (95–02)
The Crew,PC,2014,Racing,Ubisoft,0.0,0.15,0.0,0.01,0.16,71.0,12.0,6.4,463.0,"Ubisoft Reflections, Ivory Tower",T,64.0,0.0,0.937499994140625,0.0,0.062499999609375,PC,6,6,8th gen (11+)
Ready 2 Rumble Revolution,Wii,2009,Sports,Atari,0.15,0.0,0.0,0.01,0.16,37.0,31.0,,,10tacle Studios,T,,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,10,2,7th gen (03–10)
Create,PS3,2010,Action,Electronic Arts,0.11,0.03,0.0,0.02,0.16,61.0,23.0,5.2,5.0,EA Bright Light,E,52.0,0.687499995703125,0.187499998828125,0.0,0.12499999921875,7th-gen,0,2,7th gen (03–10)
Minna no DS Seminar: Kanpeki Kanji Ryoku,DS,2006,Misc,TDK Core,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,7th-gen,3,2,7th gen (03–10)
Macross Ace Frontier,PSP,2008,Simulation,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,7th-gen,9,2,7th gen (03–10)
Black & Bruised,PS2,2003,Fighting,Vivendi Games,0.08,0.06,0.0,0.02,0.16,,,,,,,,0.499999996875,0.37499999765625,0.0,0.12499999921875,6th-gen,2,1,7th gen (03–10)
Eragon,DS,2006,Action,Vivendi Games,0.13,0.02,0.0,0.01,0.16,63.0,17.0,7.6,13.0,Amaze Entertainment,T,76.0,0.8124999949218751,0.12499999921875,0.0,0.062499999609375,7th-gen,0,2,7th gen (03–10)
TimeShift,PS3,2007,Shooter,Vivendi Games,0.14,0.0,0.0,0.01,0.16,70.0,16.0,6.3,27.0,Saber Interactive,M,63.0,0.8749999945312501,0.0,0.0,0.062499999609375,7th-gen,8,2,7th gen (03–10)
.hack//G.U. Vol.2//Reminisce (jp sales),PS2,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16,,,,,,,,0.0,0.0,0.99999999375,0.0,6th-gen,7,1,7th gen (03–10)
Rapala Pro Fishing,XB,2004,Sports,Zoo Digital Publishing,0.12,0.03,0.0,0.01,0.16,59.0,7.0,,,FUN Labs,E,,0.7499999953125,0.187499998828125,0.0,0.062499999609375,6th-gen,10,1,7th gen (03–10)
Spyro: Shadow Legacy,DS,2005,Action,Vivendi Games,0.14,0.01,0.0,0.01,0.16,50.0,18.0,5.7,16.0,Amaze Entertainment,E,57.0,0.8749999945312501,0.062499999609375,0.0,0.062499999609375,7th-gen,0,2,7th gen (03–10)
Just Dance: Disney Party,X360,2012,Misc,Ubisoft,0.13,0.02,0.0,0.02,0.16,,,,,"Disney Interactive Studios, Land Ho!",E,,0.8124999949218751,0.12499999921875,0.0,0.12499999921875,7th-gen,3,2,8th gen (11+)
The Sims 3: Seasons,PC,2012,Simulation,Electronic Arts,0.0,0.13,0.0,0.02,0.16,73.0,12.0,7.5,48.0,The Sims Studio,T,75.0,0.0,0.8124999949218751,0.0,0.12499999921875,PC,9,6,8th gen (11+)
Our House,DS,2009,Strategy,Majesco Entertainment,0.15,0.0,0.0,0.01,0.16,,,,,BudCat,E,,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,11,2,7th gen (03–10)
Bakugan Battle Brawlers: Defenders of the Core,Wii,2010,Action,Activision,0.14,0.0,0.0,0.01,0.16,,,,,Now Production,E10+,,0.8749999945312501,0.0,0.0,0.062499999609375,7th-gen,0,2,7th gen (03–10)
Guilty Gear Xrd: Sign,PS4,2014,Fighting,Arc System Works,0.1,0.0,0.04,0.02,0.16,,,,,,,,0.62499999609375,0.0,0.2499999984375,0.12499999921875,8th-gen,2,3,8th gen (11+)
Sid Meier's Pirates!,Wii,2010,Strategy,Take-Two Interactive,0.13,0.02,0.0,0.01,0.16,,,,,,,,0.8124999949218751,0.12499999921875,0.0,0.062499999609375,7th-gen,11,2,7th gen (03–10)
Scarface: Money. Power. Respect.,PSP,2006,Strategy,Vivendi Games,0.15,0.0,0.0,0.01,0.16,58.0,12.0,3.1,15.0,Radical Entertainment,M,31.0,0.937499994140625,0.0,0.0,0.062499999609375,7th-gen,11,2,7th gen (03–10)
Angry Birds Star Wars,XOne,2013,Strategy,Activision,0.11,0.04,0.0,0.02,0.16,53.0,4.0,6.9,63.0,Exient Entertainment,E,69.0,0.687499995703125,0.2499999984375,0.0,0.12499999921875,8th-gen,11,3,8th gen (11+)
